,active,tot_price_pl,tot_sl_pl,invested,triggered,cur_price_pl,enter_price,stop_loss,dxv,cur_sl_pl
2279,True,,,,False,,7483.826615999999,7465.94521151,18.709566539999997,
2280,True,,,,True,,7483.826615999999,7465.94521151,18.709566539999997,
2281,False,,,,False,,,,,
2282,False,,,,False,,,,,
2283,False,,,,False,,,,,
2284,False,,,,False,,,,,
2285,False,,,,False,,,,,
2286,False,,,,False,,,,,
2287,False,,,,False,,,,,
2288,False,,,,False,,,,,
2289,False,,,,False,,,,,
2290,False,,,,False,,,,,
2291,False,,,,False,,,,,
2292,False,,,,False,,,,,
2293,False,,,,False,,,,,
2294,False,,,,False,,,,,
2295,False,,,,False,,,,,
2296,False,,,,False,,,,,
2297,False,,,,False,,,,,
2298,False,,,,False,,,,,
2299,False,,,,False,,,,,
2300,True,,,,False,,7464.25213703,7482.912767372575,18.660630342575,
2301,True,,,,False,,7464.25213703,7482.912767372575,18.660630342575,
2302,True,,,,True,,7464.25213703,7482.912767372575,18.660630342575,
2303,False,,,,False,,,,,
2304,False,,,,False,,,,,
2305,True,,,,False,,7499.74178106,7518.49113551265,18.74935445265,
2306,True,,,,False,,7499.74178106,7518.49113551265,18.74935445265,
2307,True,,,,True,,7499.74178106,7518.49113551265,18.74935445265,
2308,False,,,,False,,,,,
2309,False,,,,False,,,,,
2310,True,,,,False,,7503.38511473,7522.143577516825,18.758462786825,
2311,True,,,,False,,7503.38511473,7522.143577516825,18.758462786825,
2312,True,,,,False,,7503.38511473,7522.143577516825,18.758462786825,
2313,True,,,,False,,7503.38511473,7515.565708786824,18.758462786825,
2314,True,,,,False,,7503.38511473,7515.565708786824,18.758462786825,
2315,True,,,,False,,7503.38511473,7515.565708786824,18.758462786825,
2316,True,,,,False,,7503.38511473,7515.565708786824,18.758462786825,
2317,True,,,,False,,7503.38511473,7515.565708786824,18.758462786825,
2318,True,,,,True,,7503.38511473,7515.565708786824,18.758462786825,
2319,False,,,,False,,,,,
2320,False,,,,False,,,,,
2321,False,,,,False,,,,,
2322,False,,,,False,,,,,
2323,False,,,,False,,,,,
2324,False,,,,False,,,,,
2325,False,,,,False,,,,,
2326,False,,,,False,,,,,
2327,False,,,,False,,,,,
2328,False,,,,False,,,,,
2329,False,,,,False,,,,,
2330,False,,,,False,,,,,
2331,False,,,,False,,,,,
2332,True,,,,False,,7557.41077041,7576.304297336024,18.893526926025,
2333,True,,,,False,,7557.41077041,7558.0669008460245,18.893526926025,
2334,True,,,,False,,7557.41077041,7558.0669008460245,18.893526926025,
