,dxv,cur_sl_pl,stop_loss,tot_price_pl,triggered,invested,active,cur_price_pl,enter_price,tot_sl_pl
137,,,,,False,,False,,,
138,,,,,False,,False,,,
139,63.7,,6306.3,,False,,True,,6370.0,
140,63.7,,6306.3,,False,,True,,6370.0,
141,63.7,,6306.3,,False,,True,,6370.0,
142,63.7,,6306.3,,False,,True,,6370.0,
143,63.7,,6306.3,,False,,True,,6370.0,
144,63.7,,6362.85167094,,False,,True,,6370.0,
145,63.7,,6396.1067542,,False,,True,,6370.0,
146,63.7,,6396.1067542,,False,,True,,6370.0,
147,63.7,,6396.1067542,,False,,True,,6370.0,
148,63.7,,6396.1067542,,True,,True,,6370.0,
149,,,,,False,,False,,,
150,,,,,False,,False,,,
151,,,,,False,,False,,,
152,,,,,False,,False,,,
153,,,,,False,,False,,,
154,,,,,False,,False,,,
155,,,,,False,,False,,,
156,,,,,False,,False,,,
157,60.4109971422,,5980.6887170778,,False,,True,,6041.09971422,
158,60.4109971422,,5980.6887170778,,False,,True,,6041.09971422,
159,60.4109971422,,6060.5957187678,,False,,True,,6041.09971422,
160,60.4109971422,,6060.5957187678,,True,,True,,6041.09971422,
161,,,,,False,,False,,,
162,,,,,False,,False,,,
163,60.9821456751,,6037.2324218349,,False,,True,,6098.21456751,
164,60.9821456751,,6128.7430937749,,False,,True,,6098.21456751,
165,60.9821456751,,6147.9160164749,,False,,True,,6098.21456751,
166,60.9821456751,,6230.0178543249,,False,,True,,6098.21456751,
167,60.9821456751,,6230.0178543249,,False,,True,,6098.21456751,
168,60.9821456751,,6330.5656826749,,False,,True,,6098.21456751,
169,60.9821456751,,6330.5656826749,,False,,True,,6098.21456751,
170,60.9821456751,,6330.5656826749,,False,,True,,6098.21456751,
171,60.9821456751,,6330.5656826749,,True,,True,,6098.21456751,
172,64.3,,6365.7,,False,,True,,6430.0,
173,64.3,,6496.40928869,,False,,True,,6430.0,
174,64.3,,6496.40928869,,True,,True,,6430.0,
175,,,,,False,,False,,,
176,,,,,False,,False,,,
177,,,,,False,,False,,,
178,,,,,False,,False,,,
179,,,,,False,,False,,,
180,63.736000000000004,,6309.8640000000005,,False,,True,,6373.6,
181,63.736000000000004,,6322.0581318,,False,,True,,6373.6,
182,63.736000000000004,,6365.3182922,,False,,True,,6373.6,
183,63.736000000000004,,6365.3182922,,True,,True,,6373.6,
184,,,,,False,,False,,,
185,64.0201000046,,6337.9899004554,,False,,True,,6402.01000046,
186,64.0201000046,,6348.9679875654,,False,,True,,6402.01000046,
187,64.0201000046,,6348.9679875654,,True,,True,,6402.01000046,
188,,,,,False,,False,,,
189,,,,,False,,False,,,
190,64.17028690000001,,6352.8584031,,False,,True,,6417.02869,
191,64.17028690000001,,6385.31926508,,False,,True,,6417.02869,
192,64.17028690000001,,6429.22971311,,False,,True,,6417.02869,
193,64.17028690000001,,6429.22971311,,False,,True,,6417.02869,
194,64.17028690000001,,6429.22971311,,False,,True,,6417.02869,
195,64.17028690000001,,6429.22971311,,False,,True,,6417.02869,
196,64.17028690000001,,6429.22971311,,False,,True,,6417.02869,
197,64.17028690000001,,6445.8297131,,False,,True,,6417.02869,
198,64.17028690000001,,6445.8297131,,False,,True,,6417.02869,
199,64.17028690000001,,6445.8297131,,False,,True,,6417.02869,
200,64.17028690000001,,6514.8297131,,False,,True,,6417.02869,
201,64.17028690000001,,6514.8297131,,False,,True,,6417.02869,
202,64.17028690000001,,6514.8297131,,False,,True,,6417.02869,
203,64.17028690000001,,6514.8297131,,True,,True,,6417.02869,
204,,,,,False,,False,,,
205,,,,,False,,False,,,
206,,,,,False,,False,,,
207,,,,,False,,False,,,
208,,,,,False,,False,,,
209,,,,,False,,False,,,
210,,,,,False,,False,,,
211,,,,,False,,False,,,
212,,,,,False,,False,,,
213,,,,,False,,False,,,
214,,,,,False,,False,,,
215,,,,,False,,False,,,
216,,,,,False,,False,,,
217,,,,,False,,False,,,
218,64.23545601240001,,6359.3101452276,,False,,True,,6423.54560124,
219,64.23545601240001,,6393.5415438076,,False,,True,,6423.54560124,
220,64.23545601240001,,6393.5415438076,,False,,True,,6423.54560124,
221,64.23545601240001,,6393.5415438076,,True,,True,,6423.54560124,
222,,,,,False,,False,,,
223,64.921505999,,6427.229093901,,False,,True,,6492.1505999,
224,64.921505999,,6427.229093901,,False,,True,,6492.1505999,
225,64.921505999,,6445.844568091,,False,,True,,6492.1505999,
226,64.921505999,,6445.844568091,,False,,True,,6492.1505999,
227,64.921505999,,6445.844568091,,False,,True,,6492.1505999,
228,64.921505999,,6445.844568091,,False,,True,,6492.1505999,
229,64.921505999,,6445.844568091,,True,,True,,6492.1505999,
230,,,,,False,,False,,,
231,,,,,False,,False,,,
232,,,,,False,,False,,,
233,,,,,False,,False,,,
234,,,,,False,,False,,,
235,,,,,False,,False,,,
236,,,,,False,,False,,,
237,,,,,False,,False,,,
238,,,,,False,,False,,,
239,63.2199262881,,6258.772702521899,,False,,True,,6321.99262881,
240,63.2199262881,,6331.7800737119,,False,,True,,6321.99262881,
241,63.2199262881,,6355.5421672119,,False,,True,,6321.99262881,
242,63.2199262881,,6376.6595637019,,False,,True,,6321.99262881,
243,63.2199262881,,6376.6595637019,,False,,True,,6321.99262881,
244,63.2199262881,,6376.6595637019,,False,,True,,6321.99262881,
245,63.2199262881,,6376.6595637019,,False,,True,,6321.99262881,
246,63.2199262881,,6376.6595637019,,False,,True,,6321.99262881,
247,63.2199262881,,6397.710703221899,,False,,True,,6321.99262881,
248,63.2199262881,,6405.7233137219,,False,,True,,6321.99262881,
249,63.2199262881,,6733.0862592119,,False,,True,,6321.99262881,
250,63.2199262881,,6733.0862592119,,True,,True,,6321.99262881,
251,,,,,False,,False,,,
252,,,,,False,,False,,,
253,,,,,False,,False,,,
254,,,,,False,,False,,,
255,,,,,False,,False,,,
256,,,,,False,,False,,,
257,,,,,False,,False,,,
258,,,,,False,,False,,,
259,,,,,False,,False,,,
260,,,,,False,,False,,,
261,,,,,False,,False,,,
262,,,,,False,,False,,,
263,64.22925251,,6358.6959984899995,,False,,True,,6422.925251,
264,64.22925251,,6371.47064748,,False,,True,,6422.925251,
265,64.22925251,,6371.47064748,,False,,True,,6422.925251,
266,64.22925251,,6371.47064748,,False,,True,,6422.925251,
267,64.22925251,,6371.47064748,,False,,True,,6422.925251,
268,64.22925251,,6387.040745939999,,False,,True,,6422.925251,
269,64.22925251,,6390.51074749,,False,,True,,6422.925251,
270,64.22925251,,6390.51074749,,False,,True,,6422.925251,
271,64.22925251,,6404.794868219999,,False,,True,,6422.925251,
272,64.22925251,,6466.3875461,,False,,True,,6422.925251,
273,64.22925251,,6466.3875461,,False,,True,,6422.925251,
274,64.22925251,,6466.3875461,,False,,True,,6422.925251,
275,64.22925251,,6466.3875461,,False,,True,,6422.925251,
276,64.22925251,,6466.3875461,,False,,True,,6422.925251,
277,64.22925251,,6466.3875461,,False,,True,,6422.925251,
278,64.22925251,,6477.77074749,,False,,True,,6422.925251,
279,64.22925251,,6477.77074749,,False,,True,,6422.925251,
280,64.22925251,,6477.77074749,,False,,True,,6422.925251,
281,64.22925251,,6507.59874751,,False,,True,,6422.925251,
282,64.22925251,,6554.47074749,,False,,True,,6422.925251,
283,64.22925251,,6627.77074749,,False,,True,,6422.925251,
284,64.22925251,,6627.77074749,,False,,True,,6422.925251,
285,64.22925251,,6670.27071715,,False,,True,,6422.925251,
286,64.22925251,,6670.27071715,,False,,True,,6422.925251,
287,64.22925251,,6670.27071715,,False,,True,,6422.925251,
288,64.22925251,,6670.27071715,,False,,True,,6422.925251,
289,64.22925251,,6670.27071715,,False,,True,,6422.925251,
290,64.22925251,,6670.27071715,,False,,True,,6422.925251,
291,64.22925251,,6670.27071715,,False,,True,,6422.925251,
292,64.22925251,,6671.59134749,,False,,True,,6422.925251,
293,64.22925251,,6671.59134749,,False,,True,,6422.925251,
294,64.22925251,,6671.59134749,,False,,True,,6422.925251,
295,64.22925251,,6671.59134749,,False,,True,,6422.925251,
296,64.22925251,,6671.59134749,,False,,True,,6422.925251,
297,64.22925251,,6671.59134749,,False,,True,,6422.925251,
298,64.22925251,,6671.59134749,,True,,True,,6422.925251,
299,,,,,False,,False,,,
300,,,,,False,,False,,,
301,,,,,False,,False,,,
302,66.9349540013,,6626.5604461287,,False,,True,,6693.49540013,
303,66.9349540013,,6661.0104114987,,False,,True,,6693.49540013,
304,66.9349540013,,6661.0104114987,,False,,True,,6693.49540013,
305,66.9349540013,,6661.0104114987,,True,,True,,6693.49540013,
306,67.01,,6633.99,,False,,True,,6701.0,
307,67.01,,6633.99,,False,,True,,6701.0,
308,67.01,,6646.14160008,,False,,True,,6701.0,
309,67.01,,6646.14160008,,False,,True,,6701.0,
310,67.01,,6646.14160008,,False,,True,,6701.0,
311,67.01,,6646.14160008,,False,,True,,6701.0,
312,67.01,,6646.14160008,,False,,True,,6701.0,
313,67.01,,6646.14160008,,False,,True,,6701.0,
314,67.01,,6646.14160008,,False,,True,,6701.0,
315,67.01,,6648.408570529999,,False,,True,,6701.0,
316,67.01,,6680.09793479,,False,,True,,6701.0,
317,67.01,,6680.09793479,,False,,True,,6701.0,
318,67.01,,6680.09793479,,False,,True,,6701.0,
319,67.01,,6680.09793479,,False,,True,,6701.0,
320,67.01,,6837.99,,False,,True,,6701.0,
321,67.01,,6850.96030609,,False,,True,,6701.0,
322,67.01,,6850.96030609,,False,,True,,6701.0,
323,67.01,,6850.96030609,,False,,True,,6701.0,
324,67.01,,6855.87978398,,False,,True,,6701.0,
325,67.01,,6864.44428581,,False,,True,,6701.0,
326,67.01,,6966.04990002,,False,,True,,6701.0,
327,67.01,,7019.76616665,,False,,True,,6701.0,
328,67.01,,7019.76616665,,False,,True,,6701.0,
329,67.01,,7019.76616665,,False,,True,,6701.0,
330,67.01,,7034.21,,False,,True,,6701.0,
331,67.01,,7034.21,,False,,True,,6701.0,
332,67.01,,7034.21,,False,,True,,6701.0,
333,67.01,,7034.21,,False,,True,,6701.0,
334,67.01,,7034.21,,True,,True,,6701.0,
335,,,,,False,,False,,,
336,,,,,False,,False,,,
337,71.0965064998,,7038.5541434802,,False,,True,,7109.65064998,
338,71.0965064998,,7038.5541434802,,False,,True,,7109.65064998,
339,71.0965064998,,7038.5541434802,,False,,True,,7109.65064998,
340,71.0965064998,,7038.5541434802,,True,,True,,7109.65064998,
341,,,,,False,,False,,,
342,,,,,False,,False,,,
343,70.5962502959,,6989.0287792941,,False,,True,,7059.62502959,
344,70.5962502959,,6989.0287792941,,False,,True,,7059.62502959,
345,70.5962502959,,6989.0287792941,,False,,True,,7059.62502959,
346,70.5962502959,,6989.0287792941,,False,,True,,7059.62502959,
347,70.5962502959,,6989.0287792941,,True,,True,,7059.62502959,
348,,,,,False,,False,,,
349,,,,,False,,False,,,
350,,,,,False,,False,,,
351,,,,,False,,False,,,
352,,,,,False,,False,,,
353,,,,,False,,False,,,
354,,,,,False,,False,,,
355,69.4589998,,6876.4409802,,False,,True,,6945.89998,
356,69.4589998,,6922.65599998,,False,,True,,6945.89998,
357,69.4589998,,6922.65599998,,False,,True,,6945.89998,
358,69.4589998,,6922.65599998,,False,,True,,6945.89998,
359,69.4589998,,6927.89222453,,False,,True,,6945.89998,
360,69.4589998,,6927.89222453,,False,,True,,6945.89998,
361,69.4589998,,6927.89222453,,False,,True,,6945.89998,
362,69.4589998,,6927.89222453,,False,,True,,6945.89998,
363,69.4589998,,6927.89222453,,False,,True,,6945.89998,
364,69.4589998,,6927.89222453,,False,,True,,6945.89998,
365,69.4589998,,6980.54100037,,False,,True,,6945.89998,
366,69.4589998,,6980.54100037,,False,,True,,6945.89998,
367,69.4589998,,6980.54100037,,False,,True,,6945.89998,
368,69.4589998,,6980.54100037,,False,,True,,6945.89998,
369,69.4589998,,6980.54100037,,False,,True,,6945.89998,
370,69.4589998,,6992.96502567,,False,,True,,6945.89998,
371,69.4589998,,6992.96502567,,False,,True,,6945.89998,
372,69.4589998,,6992.96502567,,False,,True,,6945.89998,
373,69.4589998,,7001.016711589999,,False,,True,,6945.89998,
374,69.4589998,,7001.016711589999,,False,,True,,6945.89998,
375,69.4589998,,7001.016711589999,,False,,True,,6945.89998,
376,69.4589998,,7100.72189719,,False,,True,,6945.89998,
377,69.4589998,,7124.40613734,,False,,True,,6945.89998,
378,69.4589998,,7190.12473643,,False,,True,,6945.89998,
379,69.4589998,,7190.12473643,,True,,True,,6945.89998,
380,,,,,False,,False,,,
381,,,,,False,,False,,,
382,,,,,False,,False,,,
383,72.33413764480001,,7161.0796268352005,,False,,True,,7233.41376448,
384,72.33413764480001,,7172.963832355201,,False,,True,,7233.41376448,
385,72.33413764480001,,7232.9173545752,,False,,True,,7233.41376448,
386,72.33413764480001,,7232.9173545752,,True,,True,,7233.41376448,
387,,,,,False,,False,,,
388,,,,,False,,False,,,
389,72.8635562987,,7213.492073571299,,False,,True,,7286.35562987,
390,72.8635562987,,7227.1364437013,,False,,True,,7286.35562987,
391,72.8635562987,,7227.1364437013,,False,,True,,7286.35562987,
392,72.8635562987,,7227.1364437013,,False,,True,,7286.35562987,
393,72.8635562987,,7227.1364437013,,False,,True,,7286.35562987,
394,72.8635562987,,7227.1364437013,,False,,True,,7286.35562987,
395,72.8635562987,,7227.1364437013,,True,,True,,7286.35562987,
396,,,,,False,,False,,,
397,,,,,False,,False,,,
398,,,,,False,,False,,,
399,,,,,False,,False,,,
400,,,,,False,,False,,,
401,,,,,False,,False,,,
402,73.19,,7245.81,,False,,True,,7319.0,
403,73.19,,7245.81,,False,,True,,7319.0,
404,73.19,,7245.81,,False,,True,,7319.0,
405,73.19,,7245.81,,False,,True,,7319.0,
406,73.19,,7245.81,,False,,True,,7319.0,
407,73.19,,7245.81,,False,,True,,7319.0,
408,73.19,,7245.81,,False,,True,,7319.0,
409,73.19,,7245.81,,False,,True,,7319.0,
410,73.19,,7271.6035,,False,,True,,7319.0,
411,73.19,,7301.42379572,,False,,True,,7319.0,
412,73.19,,7306.7938169300005,,False,,True,,7319.0,
413,73.19,,7310.02591613,,False,,True,,7319.0,
414,73.19,,7310.02591613,,False,,True,,7319.0,
415,73.19,,7310.02591613,,False,,True,,7319.0,
416,73.19,,7310.02591613,,False,,True,,7319.0,
417,73.19,,7316.81,,False,,True,,7319.0,
418,73.19,,7316.81,,False,,True,,7319.0,
419,73.19,,7316.81,,False,,True,,7319.0,
420,73.19,,7316.81,,False,,True,,7319.0,
421,73.19,,7316.81,,True,,True,,7319.0,
422,,,,,False,,False,,,
423,,,,,False,,False,,,
424,,,,,False,,False,,,
425,,,,,False,,False,,,
426,,,,,False,,False,,,
427,,,,,False,,False,,,
428,,,,,False,,False,,,
429,,,,,False,,False,,,
430,,,,,False,,False,,,
431,,,,,False,,False,,,
432,,,,,False,,False,,,
433,,,,,False,,False,,,
434,,,,,False,,False,,,
435,65.0447030025,,6439.4255972475,,False,,True,,6504.47030025,
436,65.0447030025,,6439.4255972475,,True,,True,,6504.47030025,
437,,,,,False,,False,,,
438,64.79,,6414.21,,False,,True,,6479.0,
439,64.79,,6414.21,,False,,True,,6479.0,
440,64.79,,6445.21000005,,False,,True,,6479.0,
441,64.79,,6463.15448404,,False,,True,,6479.0,
442,64.79,,6463.15448404,,False,,True,,6479.0,
443,64.79,,6463.15448404,,False,,True,,6479.0,
444,64.79,,6463.15448404,,False,,True,,6479.0,
445,64.79,,6463.15448404,,True,,True,,6479.0,
446,,,,,False,,False,,,
447,64.4882312097,,6384.3348897603,,False,,True,,6448.82312097,
448,64.4882312097,,6384.3348897603,,True,,True,,6448.82312097,
449,,,,,False,,False,,,
450,,,,,False,,False,,,
451,,,,,False,,False,,,
452,,,,,False,,False,,,
453,,,,,False,,False,,,
454,,,,,False,,False,,,
455,,,,,False,,False,,,
456,64.48334562390001,,6383.8512167661,,False,,True,,6448.33456239,
457,64.48334562390001,,6400.2704733261,,False,,True,,6448.33456239,
458,64.48334562390001,,6400.2704733261,,False,,True,,6448.33456239,
459,64.48334562390001,,6400.2704733261,,False,,True,,6448.33456239,
460,64.48334562390001,,6400.2704733261,,False,,True,,6448.33456239,
461,64.48334562390001,,6400.2704733261,,True,,True,,6448.33456239,
462,,,,,False,,False,,,
463,,,,,False,,False,,,
464,,,,,False,,False,,,
465,,,,,False,,False,,,
466,,,,,False,,False,,,
467,,,,,False,,False,,,
468,,,,,False,,False,,,
469,63.850100002,,6321.159900198,,False,,True,,6385.0100002,
470,63.850100002,,6321.159900198,,False,,True,,6385.0100002,
471,63.850100002,,6338.329979318,,False,,True,,6385.0100002,
472,63.850100002,,6338.329979318,,False,,True,,6385.0100002,
473,63.850100002,,6338.329979318,,False,,True,,6385.0100002,
474,63.850100002,,6338.329979318,,False,,True,,6385.0100002,
475,63.850100002,,6338.329979318,,False,,True,,6385.0100002,
476,63.850100002,,6338.329979318,,True,,True,,6385.0100002,
477,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
478,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
479,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
480,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
481,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
482,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
483,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
484,63.3989998999,,6276.5009900901,,False,,True,,6339.89998999,
485,63.3989998999,,6276.5009900901,,True,,True,,6339.89998999,
486,,,,,False,,False,,,
487,,,,,False,,False,,,
488,,,,,False,,False,,,
489,63.7081019786,,6307.1020958814,,False,,True,,6370.81019786,
490,63.7081019786,,6307.1020958814,,False,,True,,6370.81019786,
491,63.7081019786,,6307.1020958814,,False,,True,,6370.81019786,
492,63.7081019786,,6307.1020958814,,False,,True,,6370.81019786,
493,63.7081019786,,6307.1020958814,,False,,True,,6370.81019786,
494,63.7081019786,,6307.1020958814,,True,,True,,6370.81019786,
495,,,,,False,,False,,,
496,,,,,False,,False,,,
497,,,,,False,,False,,,
498,,,,,False,,False,,,
499,63.163780100000004,,6253.214229900001,,False,,True,,6316.37801,
500,63.163780100000004,,6253.214229900001,,False,,True,,6316.37801,
501,63.163780100000004,,6253.214229900001,,False,,True,,6316.37801,
502,63.163780100000004,,6253.214229900001,,False,,True,,6316.37801,
503,63.163780100000004,,6253.214229900001,,False,,True,,6316.37801,
504,63.163780100000004,,6253.214229900001,,True,,True,,6316.37801,
505,,,,,False,,False,,,
506,,,,,False,,False,,,
507,,,,,False,,False,,,
508,,,,,False,,False,,,
509,,,,,False,,False,,,
510,63.2347099981,,6260.2362898119,,False,,True,,6323.47099981,
511,63.2347099981,,6260.2362898119,,False,,True,,6323.47099981,
512,63.2347099981,,6275.1724547919,,False,,True,,6323.47099981,
513,63.2347099981,,6343.771529681901,,False,,True,,6323.47099981,
514,63.2347099981,,6343.771529681901,,False,,True,,6323.47099981,
515,63.2347099981,,6343.771529681901,,False,,True,,6323.47099981,
516,63.2347099981,,6343.771529681901,,False,,True,,6323.47099981,
517,63.2347099981,,6388.9665198219,,False,,True,,6323.47099981,
518,63.2347099981,,6404.8678386219,,False,,True,,6323.47099981,
519,63.2347099981,,6438.7878910319005,,False,,True,,6323.47099981,
520,63.2347099981,,6438.7878910319005,,False,,True,,6323.47099981,
521,63.2347099981,,6445.4674900019,,False,,True,,6323.47099981,
522,63.2347099981,,6445.4674900019,,False,,True,,6323.47099981,
523,63.2347099981,,6445.4674900019,,False,,True,,6323.47099981,
524,63.2347099981,,6445.4674900019,,False,,True,,6323.47099981,
525,63.2347099981,,6445.4674900019,,False,,True,,6323.47099981,
526,63.2347099981,,6492.7652900019,,False,,True,,6323.47099981,
527,63.2347099981,,6492.7652900019,,False,,True,,6323.47099981,
528,63.2347099981,,6492.7652900019,,False,,True,,6323.47099981,
529,63.2347099981,,6492.7652900019,,True,,True,,6323.47099981,
530,,,,,False,,False,,,
531,,,,,False,,False,,,
532,,,,,False,,False,,,
533,,,,,False,,False,,,
534,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
535,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
536,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
537,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
538,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
539,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
540,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
541,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
542,65.3871139116,,6473.3242772484,,False,,True,,6538.71139116,
543,65.3871139116,,6474.0137610884,,False,,True,,6538.71139116,
544,65.3871139116,,6474.0137610884,,False,,True,,6538.71139116,
545,65.3871139116,,6479.4321075684,,False,,True,,6538.71139116,
546,65.3871139116,,6479.4321075684,,False,,True,,6538.71139116,
547,65.3871139116,,6479.4321075684,,False,,True,,6538.71139116,
548,65.3871139116,,6479.4321075684,,False,,True,,6538.71139116,
549,65.3871139116,,6479.4321075684,,False,,True,,6538.71139116,
