,dxv,cur_sl_pl,stop_loss,tot_price_pl,triggered,invested,active,cur_price_pl,enter_price,tot_sl_pl
1129,63.730000000000004,,6436.73,,False,,True,,6373.0,
1130,63.730000000000004,,6432.54022499,,False,,True,,6373.0,
1131,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1132,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1133,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1134,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1135,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1136,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1137,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1138,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1139,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1140,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1141,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1142,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1143,63.730000000000004,,6423.648644389999,,False,,True,,6373.0,
1144,63.730000000000004,,6423.648644389999,,True,,True,,6373.0,
1145,,,,,False,,False,,,
1146,,,,,False,,False,,,
1147,,,,,False,,False,,,
1148,,,,,False,,False,,,
1149,,,,,False,,False,,,
1150,,,,,False,,False,,,
1151,,,,,False,,False,,,
1152,,,,,False,,False,,,
1153,,,,,False,,False,,,
1154,,,,,False,,False,,,
1155,,,,,False,,False,,,
1156,,,,,False,,False,,,
1157,,,,,False,,False,,,
1158,,,,,False,,False,,,
1159,,,,,False,,False,,,
1160,,,,,False,,False,,,
1161,,,,,False,,False,,,
1162,,,,,False,,False,,,
1163,,,,,False,,False,,,
1164,,,,,False,,False,,,
1165,,,,,False,,False,,,
1166,,,,,False,,False,,,
1167,,,,,False,,False,,,
1168,,,,,False,,False,,,
1169,,,,,False,,False,,,
1170,,,,,False,,False,,,
1171,,,,,False,,False,,,
1172,,,,,False,,False,,,
1173,,,,,False,,False,,,
1174,,,,,False,,False,,,
1175,,,,,False,,False,,,
1176,,,,,False,,False,,,
1177,,,,,False,,False,,,
1178,,,,,False,,False,,,
1179,,,,,False,,False,,,
1180,,,,,False,,False,,,
1181,,,,,False,,False,,,
1182,,,,,False,,False,,,
1183,,,,,False,,False,,,
1184,,,,,False,,False,,,
1185,,,,,False,,False,,,
1186,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1187,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1188,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1189,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1190,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1191,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1192,65.10220000000001,,6575.3222000000005,,False,,True,,6510.22,
1193,65.10220000000001,,6562.51847744,,False,,True,,6510.22,
1194,65.10220000000001,,6560.50721072,,False,,True,,6510.22,
1195,65.10220000000001,,6560.50721072,,False,,True,,6510.22,
1196,65.10220000000001,,6545.330621630001,,False,,True,,6510.22,
1197,65.10220000000001,,6544.86889382,,False,,True,,6510.22,
1198,65.10220000000001,,6544.86889382,,False,,True,,6510.22,
1199,65.10220000000001,,6544.86889382,,False,,True,,6510.22,
1200,65.10220000000001,,6544.86889382,,False,,True,,6510.22,
1201,65.10220000000001,,6500.56361519,,False,,True,,6510.22,
1202,65.10220000000001,,6495.3951095,,False,,True,,6510.22,
1203,65.10220000000001,,6493.85050671,,False,,True,,6510.22,
1204,65.10220000000001,,6493.85050671,,False,,True,,6510.22,
1205,65.10220000000001,,6493.85050671,,False,,True,,6510.22,
1206,65.10220000000001,,6493.85050671,,False,,True,,6510.22,
1207,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1208,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1209,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1210,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1211,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1212,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1213,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1214,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1215,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1216,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1217,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1218,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1219,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1220,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1221,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1222,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1223,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1224,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1225,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1226,65.10220000000001,,6477.50379,,False,,True,,6510.22,
1227,65.10220000000001,,6474.7559669,,False,,True,,6510.22,
1228,65.10220000000001,,6446.06654,,False,,True,,6510.22,
1229,65.10220000000001,,6446.06654,,False,,True,,6510.22,
1230,65.10220000000001,,6446.06654,,False,,True,,6510.22,
1231,65.10220000000001,,6446.06654,,False,,True,,6510.22,
1232,65.10220000000001,,6446.06654,,True,,True,,6510.22,
1233,,,,,False,,False,,,
1234,,,,,False,,False,,,
1235,,,,,False,,False,,,
1236,,,,,False,,False,,,
1237,,,,,False,,False,,,
1238,,,,,False,,False,,,
1239,,,,,False,,False,,,
1240,,,,,False,,False,,,
1241,,,,,False,,False,,,
1242,,,,,False,,False,,,
1243,,,,,False,,False,,,
1244,,,,,False,,False,,,
1245,,,,,False,,False,,,
1246,,,,,False,,False,,,
1247,,,,,False,,False,,,
1248,,,,,False,,False,,,
1249,,,,,False,,False,,,
1250,,,,,False,,False,,,
1251,,,,,False,,False,,,
1252,,,,,False,,False,,,
1253,,,,,False,,False,,,
1254,,,,,False,,False,,,
1255,,,,,False,,False,,,
1256,,,,,False,,False,,,
1257,,,,,False,,False,,,
1258,,,,,False,,False,,,
1259,,,,,False,,False,,,
1260,,,,,False,,False,,,
1261,,,,,False,,False,,,
1262,63.82738289980001,,6446.5656728798,,False,,True,,6382.73828998,
1263,63.82738289980001,,6431.9278278497995,,False,,True,,6382.73828998,
1264,63.82738289980001,,6280.2088028998005,,False,,True,,6382.73828998,
1265,63.82738289980001,,6053.6440828898,,False,,True,,6382.73828998,
1266,63.82738289980001,,5893.8273828998,,False,,True,,6382.73828998,
1267,63.82738289980001,,5893.8273828998,,False,,True,,6382.73828998,
1268,63.82738289980001,,5893.8273828998,,True,,True,,6382.73828998,
1269,58.499680013500004,,5908.467681363501,,False,,True,,5849.96800135,
1270,58.499680013500004,,5812.4996800035005,,False,,True,,5849.96800135,
1271,58.499680013500004,,5808.499679973501,,False,,True,,5849.96800135,
1272,58.499680013500004,,5808.499679973501,,False,,True,,5849.96800135,
1273,58.499680013500004,,5808.499679973501,,False,,True,,5849.96800135,
1274,58.499680013500004,,5659.804079993501,,False,,True,,5849.96800135,
1275,58.499680013500004,,5645.719972813501,,False,,True,,5849.96800135,
1276,58.499680013500004,,5645.719972813501,,True,,True,,5849.96800135,
1277,,,,,False,,False,,,
1278,,,,,False,,False,,,
1279,,,,,False,,False,,,
1280,,,,,False,,False,,,
1281,,,,,False,,False,,,
1282,,,,,False,,False,,,
1283,56.84917900000001,,5741.767079,,False,,True,,5684.9179,
1284,56.84917900000001,,5696.78498119,,False,,True,,5684.9179,
1285,56.84917900000001,,5649.79991215,,False,,True,,5684.9179,
1286,56.84917900000001,,5649.79991215,,True,,True,,5684.9179,
1287,,,,,False,,False,,,
1288,,,,,False,,False,,,
1289,,,,,False,,False,,,
1290,,,,,False,,False,,,
1291,55.902052000000005,,5646.107252000001,,False,,True,,5590.2052,
1292,55.902052000000005,,5646.107252000001,,True,,True,,5590.2052,
1293,,,,,False,,False,,,
1294,55.834723000000004,,5639.307023,,False,,True,,5583.4723,
1295,55.834723000000004,,5634.0886629999995,,False,,True,,5583.4723,
1296,55.834723000000004,,5634.0886629999995,,True,,True,,5583.4723,
1297,,,,,False,,False,,,
1298,,,,,False,,False,,,
1299,,,,,False,,False,,,
1300,,,,,False,,False,,,
1301,,,,,False,,False,,,
1302,,,,,False,,False,,,
1303,,,,,False,,False,,,
1304,,,,,False,,False,,,
1305,,,,,False,,False,,,
1306,,,,,False,,False,,,
1307,,,,,False,,False,,,
1308,,,,,False,,False,,,
1309,,,,,False,,False,,,
1310,,,,,False,,False,,,
1311,,,,,False,,False,,,
1312,,,,,False,,False,,,
1313,,,,,False,,False,,,
1314,,,,,False,,False,,,
1315,,,,,False,,False,,,
1316,,,,,False,,False,,,
1317,55.9560071781,,5651.5567249881,,False,,True,,5595.60071781,
1318,55.9560071781,,5649.627607178099,,False,,True,,5595.60071781,
1319,55.9560071781,,5557.822179038099,,False,,True,,5595.60071781,
1320,55.9560071781,,5517.9281839581,,False,,True,,5595.60071781,
1321,55.9560071781,,5336.9606841381,,False,,True,,5595.60071781,
1322,55.9560071781,,5336.9606841381,,False,,True,,5595.60071781,
1323,55.9560071781,,5275.9560071781,,False,,True,,5595.60071781,
1324,55.9560071781,,5263.0474952481,,False,,True,,5595.60071781,
1325,55.9560071781,,5192.5276071881,,False,,True,,5595.60071781,
1326,55.9560071781,,5165.7595513180995,,False,,True,,5595.60071781,
1327,55.9560071781,,5000.4839858681,,False,,True,,5595.60071781,
1328,55.9560071781,,4981.5026951281,,False,,True,,5595.60071781,
1329,55.9560071781,,4981.5026951281,,False,,True,,5595.60071781,
1330,55.9560071781,,4981.5026951281,,False,,True,,5595.60071781,
1331,55.9560071781,,4820.323785798099,,False,,True,,5595.60071781,
1332,55.9560071781,,4760.9002791981,,False,,True,,5595.60071781,
1333,55.9560071781,,4648.1391326281,,False,,True,,5595.60071781,
1334,55.9560071781,,4570.6476015380995,,False,,True,,5595.60071781,
1335,55.9560071781,,4570.6476015380995,,True,,True,,5595.60071781,
1336,,,,,False,,False,,,
1337,46.536615976499995,,4700.1982136265,,False,,True,,4653.66159765,
1338,46.536615976499995,,4700.1982136265,,False,,True,,4653.66159765,
1339,46.536615976499995,,4590.5366159765,,False,,True,,4653.66159765,
1340,46.536615976499995,,4590.5366159765,,False,,True,,4653.66159765,
1341,46.536615976499995,,4520.486144476499,,False,,True,,4653.66159765,
1342,46.536615976499995,,4520.486144476499,,True,,True,,4653.66159765,
1343,45.13,,4558.13,,False,,True,,4513.0,
1344,45.13,,4558.13,,True,,True,,4513.0,
1345,,,,,False,,False,,,
1346,46.148194799900004,,4660.9676747899,,False,,True,,4614.81947999,
1347,46.148194799900004,,4599.7328675599,,False,,True,,4614.81947999,
1348,46.148194799900004,,4599.7328675599,,True,,True,,4614.81947999,
1349,45.71,,4616.71,,False,,True,,4571.0,
1350,45.71,,4589.21052287,,False,,True,,4571.0,
1351,45.71,,4589.21052287,,False,,True,,4571.0,
1352,45.71,,4589.21052287,,True,,True,,4571.0,
1353,,,,,False,,False,,,
1354,46.4980640046,,4696.3044644646,,False,,True,,4649.80640046,
1355,46.4980640046,,4691.906107754599,,False,,True,,4649.80640046,
1356,46.4980640046,,4687.7504440046,,False,,True,,4649.80640046,
1357,46.4980640046,,4601.1124941346,,False,,True,,4649.80640046,
1358,46.4980640046,,4601.1124941346,,False,,True,,4649.80640046,
1359,46.4980640046,,4577.6927425046,,False,,True,,4649.80640046,
1360,46.4980640046,,4577.6927425046,,False,,True,,4649.80640046,
1361,46.4980640046,,4577.6927425046,,False,,True,,4649.80640046,
1362,46.4980640046,,4548.0386947246,,False,,True,,4649.80640046,
1363,46.4980640046,,4548.0386947246,,True,,True,,4649.80640046,
1364,43.6013965852,,4403.7410551052,,False,,True,,4360.13965852,
1365,43.6013965852,,4341.8645206052,,False,,True,,4360.13965852,
1366,43.6013965852,,4341.8645206052,,False,,True,,4360.13965852,
1367,43.6013965852,,4341.8645206052,,True,,True,,4360.13965852,
1368,,,,,False,,False,,,
1369,,,,,False,,False,,,
1370,,,,,False,,False,,,
1371,,,,,False,,False,,,
1372,,,,,False,,False,,,
1373,43.531107942199995,,4396.6419021622,,False,,True,,4353.11079422,
1374,43.531107942199995,,4396.6419021622,,False,,True,,4353.11079422,
1375,43.531107942199995,,4396.6419021622,,False,,True,,4353.11079422,
1376,43.531107942199995,,4396.6419021622,,True,,True,,4353.11079422,
1377,,,,,False,,False,,,
1378,44.4552157169,,4489.9767874069,,False,,True,,4445.52157169,
1379,44.4552157169,,4455.2140836169,,False,,True,,4445.52157169,
1380,44.4552157169,,4432.3028691769005,,False,,True,,4445.52157169,
1381,44.4552157169,,4432.3028691769005,,True,,True,,4445.52157169,
1382,43.842025832299996,,4428.0446090623,,False,,True,,4384.20258323,
1383,43.842025832299996,,4419.1881605023,,False,,True,,4384.20258323,
1384,43.842025832299996,,4413.0116358623,,False,,True,,4384.20258323,
1385,43.842025832299996,,4395.2116035423005,,False,,True,,4384.20258323,
1386,43.842025832299996,,4320.092445832301,,False,,True,,4384.20258323,
1387,43.842025832299996,,4064.8319420222997,,False,,True,,4384.20258323,
1388,43.842025832299996,,3977.0184048423,,False,,True,,4384.20258323,
1389,43.842025832299996,,3962.4590065223,,False,,True,,4384.20258323,
1390,43.842025832299996,,3813.0459212422998,,False,,True,,4384.20258323,
1391,43.842025832299996,,3813.0459212422998,,True,,True,,4384.20258323,
1392,,,,,False,,False,,,
1393,37.5432824393,,3791.8715263693,,False,,True,,3754.32824393,
1394,37.5432824393,,3791.8715263693,,True,,True,,3754.32824393,
1395,,,,,False,,False,,,
1396,38.844319364,,3923.276255764,,False,,True,,3884.4319364,
1397,38.844319364,,3890.3103628540002,,False,,True,,3884.4319364,
1398,38.844319364,,3890.3103628540002,,True,,True,,3884.4319364,
1399,,,,,False,,False,,,
1400,41.0093836057,,4141.947744175701,,False,,True,,4100.93836057,
1401,41.0093836057,,4119.0431210056995,,False,,True,,4100.93836057,
1402,41.0093836057,,4119.0431210056995,,False,,True,,4100.93836057,
1403,41.0093836057,,4119.0431210056995,,False,,True,,4100.93836057,
1404,41.0093836057,,4119.0431210056995,,False,,True,,4100.93836057,
1405,41.0093836057,,4060.0325712757,,False,,True,,4100.93836057,
1406,41.0093836057,,4060.0325712757,,False,,True,,4100.93836057,
1407,41.0093836057,,3990.0093836057,,False,,True,,4100.93836057,
1408,41.0093836057,,3882.3258266657,,False,,True,,4100.93836057,
1409,41.0093836057,,3882.3258266657,,True,,True,,4100.93836057,
1410,,,,,False,,False,,,
1411,37.9275924298,,3830.6868354098,,False,,True,,3792.75924298,
1412,37.9275924298,,3830.6868354098,,True,,True,,3792.75924298,
1413,38.0770115,,3845.7781615,,False,,True,,3807.70115,
1414,38.0770115,,3843.7373215000002,,False,,True,,3807.70115,
1415,38.0770115,,3843.7373215000002,,True,,True,,3807.70115,
1416,,,,,False,,False,,,
1417,37.8096238648,,3818.7720103448,,False,,True,,3780.96238648,
1418,37.8096238648,,3791.8096238648,,False,,True,,3780.96238648,
1419,37.8096238648,,3791.8096238648,,True,,True,,3780.96238648,
1420,37.7817031003,,3815.9520131303,,False,,True,,3778.17031003,
1421,37.7817031003,,3815.9520131303,,False,,True,,3778.17031003,
1422,37.7817031003,,3815.9520131303,,True,,True,,3778.17031003,
1423,,,,,False,,False,,,
1424,,,,,False,,False,,,
1425,,,,,False,,False,,,
1426,,,,,False,,False,,,
1427,,,,,False,,False,,,
1428,,,,,False,,False,,,
1429,40.5944045693,,4100.0348614993,,False,,True,,4059.44045693,
1430,40.5944045693,,4100.0348614993,,False,,True,,4059.44045693,
1431,40.5944045693,,4100.0348614993,,True,,True,,4059.44045693,
1432,,,,,False,,False,,,
1433,,,,,False,,False,,,
1434,,,,,False,,False,,,
1435,42.509145737400004,,4293.4237194774005,,False,,True,,4250.91457374,
1436,42.509145737400004,,4293.4237194774005,,False,,True,,4250.91457374,
1437,42.509145737400004,,4202.5091457374,,False,,True,,4250.91457374,
1438,42.509145737400004,,4202.5091457374,,False,,True,,4250.91457374,
1439,42.509145737400004,,4202.5091457374,,True,,True,,4250.91457374,
1440,,,,,False,,False,,,
1441,,,,,False,,False,,,
1442,,,,,False,,False,,,
1443,42.8860607798,,4331.4921387598,,False,,True,,4288.60607798,
1444,42.8860607798,,4319.9670607798,,False,,True,,4288.60607798,
1445,42.8860607798,,4319.9670607798,,False,,True,,4288.60607798,
1446,42.8860607798,,4296.4384708898,,False,,True,,4288.60607798,
1447,42.8860607798,,4287.8860607698,,False,,True,,4288.60607798,
1448,42.8860607798,,4287.8860607698,,True,,True,,4288.60607798,
1449,,,,,False,,False,,,
1450,,,,,False,,False,,,
1451,,,,,False,,False,,,
1452,42.255,,4267.755,,False,,True,,4225.5,
1453,42.255,,4265.71537942,,False,,True,,4225.5,
1454,42.255,,4064.98261012,,False,,True,,4225.5,
1455,42.255,,4064.98261012,,False,,True,,4225.5,
1456,42.255,,4064.98261012,,False,,True,,4225.5,
1457,42.255,,4064.98261012,,False,,True,,4225.5,
1458,42.255,,4064.98261012,,False,,True,,4225.5,
1459,42.255,,4040.11383714,,False,,True,,4225.5,
1460,42.255,,4040.11383714,,True,,True,,4225.5,
1461,,,,,False,,False,,,
1462,,,,,False,,False,,,
1463,40.0,,4040.0,,False,,True,,4000.0,
1464,40.0,,4037.91772757,,False,,True,,4000.0,
1465,40.0,,4037.91772757,,True,,True,,4000.0,
1466,,,,,False,,False,,,
1467,,,,,False,,False,,,
1468,,,,,False,,False,,,
1469,,,,,False,,False,,,
1470,,,,,False,,False,,,
1471,42.2330999999,,4265.5430999899,,False,,True,,4223.30999999,
1472,42.2330999999,,4235.2938999999005,,False,,True,,4223.30999999,
1473,42.2330999999,,4235.2938999999005,,True,,True,,4223.30999999,
1474,41.9974113185,,4241.7385431685,,False,,True,,4199.74113185,
1475,41.9974113185,,4200.8716243685,,False,,True,,4199.74113185,
1476,41.9974113185,,4200.8716243685,,False,,True,,4199.74113185,
1477,41.9974113185,,4200.8716243685,,True,,True,,4199.74113185,
1478,41.579999978,,4199.579997778,,False,,True,,4157.9999978,
1479,41.579999978,,4199.579997778,,False,,True,,4157.9999978,
1480,41.579999978,,4199.579997778,,False,,True,,4157.9999978,
1481,41.579999978,,4199.579997778,,False,,True,,4157.9999978,
1482,41.579999978,,4199.579997778,,False,,True,,4157.9999978,
1483,41.579999978,,4199.579997778,,True,,True,,4157.9999978,
1484,41.6264871322,,4204.2752003522,,False,,True,,4162.64871322,
1485,41.6264871322,,4181.4730871322,,False,,True,,4162.64871322,
1486,41.6264871322,,4076.1274419222,,False,,True,,4162.64871322,
1487,41.6264871322,,4076.1274419222,,False,,True,,4162.64871322,
1488,41.6264871322,,4073.0264876322003,,False,,True,,4162.64871322,
1489,41.6264871322,,4073.0264876322003,,False,,True,,4162.64871322,
1490,41.6264871322,,4066.3807128822,,False,,True,,4162.64871322,
1491,41.6264871322,,4066.3807128822,,False,,True,,4162.64871322,
1492,41.6264871322,,3929.3431971222,,False,,True,,4162.64871322,
1493,41.6264871322,,3929.3431971222,,False,,True,,4162.64871322,
1494,41.6264871322,,3911.6264871322,,False,,True,,4162.64871322,
1495,41.6264871322,,3911.6264871322,,True,,True,,4162.64871322,
1496,,,,,False,,False,,,
1497,,,,,False,,False,,,
1498,38.6189589937,,3900.5148583636997,,False,,True,,3861.89589937,
1499,38.6189589937,,3851.3540589936997,,False,,True,,3861.89589937,
1500,38.6189589937,,3851.3540589936997,,True,,True,,3861.89589937,
1501,,,,,False,,False,,,
1502,,,,,False,,False,,,
1503,,,,,False,,False,,,
1504,,,,,False,,False,,,
1505,39.583132930299996,,3997.8964259603,,False,,True,,3958.31329303,
1506,39.583132930299996,,3994.0719068503,,False,,True,,3958.31329303,
1507,39.583132930299996,,3989.1857315203,,False,,True,,3958.31329303,
1508,39.583132930299996,,3989.1857315203,,False,,True,,3958.31329303,
1509,39.583132930299996,,3968.0879328603,,False,,True,,3958.31329303,
1510,39.583132930299996,,3926.0969529303,,False,,True,,3958.31329303,
1511,39.583132930299996,,3926.0969529303,,False,,True,,3958.31329303,
1512,39.583132930299996,,3884.0385524103,,False,,True,,3958.31329303,
1513,39.583132930299996,,3884.0385524103,,True,,True,,3958.31329303,
1514,,,,,False,,False,,,
1515,,,,,False,,False,,,
1516,,,,,False,,False,,,
1517,37.8077712001,,3818.5848912101,,False,,True,,3780.77712001,
1518,37.8077712001,,3814.8568710701,,False,,True,,3780.77712001,
1519,37.8077712001,,3814.8568710701,,False,,True,,3780.77712001,
1520,37.8077712001,,3807.6175148701,,False,,True,,3780.77712001,
1521,37.8077712001,,3807.6175148701,,False,,True,,3780.77712001,
1522,37.8077712001,,3807.6175148701,,False,,True,,3780.77712001,
1523,37.8077712001,,3807.6175148701,,True,,True,,3780.77712001,
1524,,,,,False,,False,,,
1525,,,,,False,,False,,,
1526,38.1439999719,,3852.5439971619,,False,,True,,3814.39999719,
1527,38.1439999719,,3757.3573151519,,False,,True,,3814.39999719,
1528,38.1439999719,,3732.8681000119,,False,,True,,3814.39999719,
1529,38.1439999719,,3709.6224240019,,False,,True,,3814.39999719,
1530,38.1439999719,,3709.6224240019,,False,,True,,3814.39999719,
1531,38.1439999719,,3700.0487078419,,False,,True,,3814.39999719,
1532,38.1439999719,,3546.8592899219,,False,,True,,3814.39999719,
1533,38.1439999719,,3440.0928902719006,,False,,True,,3814.39999719,
1534,38.1439999719,,3408.7741566019,,False,,True,,3814.39999719,
1535,38.1439999719,,3408.7741566019,,True,,True,,3814.39999719,
1536,33.9320239329,,3427.1344172229,,False,,True,,3393.20239329,
1537,33.9320239329,,3404.2144626429,,False,,True,,3393.20239329,
1538,33.9320239329,,3404.2144626429,,False,,True,,3393.20239329,
1539,33.9320239329,,3404.2144626429,,True,,True,,3393.20239329,
1540,33.230000000000004,,3356.23,,False,,True,,3323.0,
1541,33.230000000000004,,3299.8072091999998,,False,,True,,3323.0,
1542,33.230000000000004,,3299.8072091999998,,True,,True,,3323.0,
1543,34.1054219161,,3444.6476135261,,False,,True,,3410.54219161,
1544,34.1054219161,,3435.6923743561,,False,,True,,3410.54219161,
1545,34.1054219161,,3435.6923743561,,True,,True,,3410.54219161,
1546,,,,,False,,False,,,
1547,,,,,False,,False,,,
1548,,,,,False,,False,,,
1549,33.9056458506,,3424.4702309106,,False,,True,,3390.56458506,
1550,33.9056458506,,3424.4702309106,,False,,True,,3390.56458506,
1551,33.9056458506,,3359.9761845806,,False,,True,,3390.56458506,
1552,33.9056458506,,3359.9761845806,,True,,True,,3390.56458506,
1553,,,,,False,,False,,,
1554,,,,,False,,False,,,
1555,33.0856,,3341.6456,,False,,True,,3308.56,
1556,33.0856,,3341.6456,,True,,True,,3308.56,
1557,,,,,False,,False,,,
1558,,,,,False,,False,,,
1559,,,,,False,,False,,,
1560,,,,,False,,False,,,
1561,,,,,False,,False,,,
1562,,,,,False,,False,,,
1563,,,,,False,,False,,,
1564,,,,,False,,False,,,
1565,,,,,False,,False,,,
1566,,,,,False,,False,,,
1567,35.4311346041,,3578.5445950140997,,False,,True,,3543.11346041,
1568,35.4311346041,,3578.5445950140997,,False,,True,,3543.11346041,
1569,35.4311346041,,3578.5445950140997,,False,,True,,3543.11346041,
1570,35.4311346041,,3578.5445950140997,,False,,True,,3543.11346041,
1571,35.4311346041,,3568.6412346040997,,False,,True,,3543.11346041,
1572,35.4311346041,,3538.9111346041,,False,,True,,3543.11346041,
1573,35.4311346041,,3538.9111346041,,False,,True,,3543.11346041,
1574,35.4311346041,,3538.9111346041,,False,,True,,3543.11346041,
1575,35.4311346041,,3538.9111346041,,False,,True,,3543.11346041,
1576,35.4311346041,,3465.4227638441,,False,,True,,3543.11346041,
1577,35.4311346041,,3465.4227638441,,False,,True,,3543.11346041,
1578,35.4311346041,,3437.7991609340997,,False,,True,,3543.11346041,
1579,35.4311346041,,3437.7991609340997,,False,,True,,3543.11346041,
1580,35.4311346041,,3437.7991609340997,,True,,True,,3543.11346041,
1581,34.0660455016,,3440.6705956616,,False,,True,,3406.60455016,
1582,34.0660455016,,3440.6705956616,,False,,True,,3406.60455016,
1583,34.0660455016,,3440.6705956616,,True,,True,,3406.60455016,
1584,,,,,False,,False,,,
1585,,,,,False,,False,,,
1586,33.7702741489,,3410.7976890389,,False,,True,,3377.02741489,
1587,33.7702741489,,3410.7976890389,,False,,True,,3377.02741489,
1588,33.7702741489,,3391.1650322489004,,False,,True,,3377.02741489,
1589,33.7702741489,,3391.1650322489004,,False,,True,,3377.02741489,
1590,33.7702741489,,3391.1650322489004,,False,,True,,3377.02741489,
1591,33.7702741489,,3391.1650322489004,,True,,True,,3377.02741489,
1592,,,,,False,,False,,,
1593,33.7144861021,,3405.1630963121,,False,,True,,3371.44861021,
1594,33.7144861021,,3403.2032560421003,,False,,True,,3371.44861021,
1595,33.7144861021,,3403.2032560421003,,False,,True,,3371.44861021,
1596,33.7144861021,,3403.2032560421003,,False,,True,,3371.44861021,
1597,33.7144861021,,3403.2032560421003,,True,,True,,3371.44861021,
1598,,,,,False,,False,,,
1599,,,,,False,,False,,,
1600,,,,,False,,False,,,
1601,,,,,False,,False,,,
1602,,,,,False,,False,,,
1603,,,,,False,,False,,,
1604,,,,,False,,False,,,
1605,33.9599099325,,3429.9509031825,,False,,True,,3395.99099325,
1606,33.9599099325,,3429.9509031825,,False,,True,,3395.99099325,
1607,33.9599099325,,3422.3207817425,,False,,True,,3395.99099325,
1608,33.9599099325,,3422.3207817425,,False,,True,,3395.99099325,
1609,33.9599099325,,3422.3207817425,,False,,True,,3395.99099325,
1610,33.9599099325,,3418.6421099225,,False,,True,,3395.99099325,
1611,33.9599099325,,3418.6421099225,,False,,True,,3395.99099325,
1612,33.9599099325,,3418.6421099225,,False,,True,,3395.99099325,
1613,33.9599099325,,3417.7080599325,,False,,True,,3395.99099325,
1614,33.9599099325,,3378.9504099125,,False,,True,,3395.99099325,
1615,33.9599099325,,3334.3049247225,,False,,True,,3395.99099325,
1616,33.9599099325,,3334.3049247225,,False,,True,,3395.99099325,
1617,33.9599099325,,3334.3049247225,,False,,True,,3395.99099325,
1618,33.9599099325,,3323.8860329425,,False,,True,,3395.99099325,
1619,33.9599099325,,3323.8860329425,,False,,True,,3395.99099325,
1620,33.9599099325,,3323.8860329425,,False,,True,,3395.99099325,
1621,33.9599099325,,3323.8860329425,,False,,True,,3395.99099325,
1622,33.9599099325,,3319.4102999325,,False,,True,,3395.99099325,
1623,33.9599099325,,3309.2771302725,,False,,True,,3395.99099325,
1624,33.9599099325,,3295.8448051925,,False,,True,,3395.99099325,
1625,33.9599099325,,3249.7924414825,,False,,True,,3395.99099325,
1626,33.9599099325,,3249.7924414825,,False,,True,,3395.99099325,
1627,33.9599099325,,3227.6095199425,,False,,True,,3395.99099325,
1628,33.9599099325,,3227.6095199425,,False,,True,,3395.99099325,
1629,33.9599099325,,3227.6095199425,,True,,True,,3395.99099325,
1630,,,,,False,,False,,,
1631,,,,,False,,False,,,
1632,,,,,False,,False,,,
1633,31.901379541500003,,3222.0393336915,,False,,True,,3190.13795415,
1634,31.901379541500003,,3222.0393336915,,False,,True,,3190.13795415,
1635,31.901379541500003,,3203.9761021414997,,False,,True,,3190.13795415,
1636,31.901379541500003,,3203.9761021414997,,False,,True,,3190.13795415,
1637,31.901379541500003,,3203.9761021414997,,False,,True,,3190.13795415,
1638,31.901379541500003,,3203.9761021414997,,True,,True,,3190.13795415,
1639,,,,,False,,False,,,
1640,,,,,False,,False,,,
1641,,,,,False,,False,,,
1642,,,,,False,,False,,,
1643,,,,,False,,False,,,
1644,,,,,False,,False,,,
1645,,,,,False,,False,,,
1646,,,,,False,,False,,,
