,unix_date,datetime,BTC,ETH,XRP,LTC,ZEC,XMR,STR,DASH,ETC
815,1538971200,2018-10-07 21:00:00,6591.82358,224.51841001,0.48727268,58.00757888,124.51158438,112.88,0.2440098,181.01866459,10.91197885
816,1538978400,2018-10-07 23:00:00,6598.9,224.85996978,0.48358461,58.0,124.99786587,112.88,0.24365785,180.27411248,10.87680159
817,1538985600,2018-10-08 01:00:00,6598.69940684,225.0,0.48248687,57.61601431,124.97940543,113.424725,0.24252957,179.65300756,10.91406734
818,1538992800,2018-10-08 03:00:00,6648.69999999,226.1512364,0.4878338,58.35,125.57770543,114.45,0.24491495,181.62405397,10.91002998
819,1539000000,2018-10-08 05:00:00,6656.4228576,229.311,0.49378631,59.16524303,125.57339402,115.185067,0.24722,182.65671929,11.0
820,1539007200,2018-10-08 07:00:00,6681.50539993,229.16515,0.49330932,59.68779887,126.85405464,114.75,0.2482,182.72550075,11.04723007
821,1539014400,2018-10-08 09:00:00,6678.94938587,230.03041278,0.49385152,59.489399,126.5,114.75,0.24721686,182.53089114,10.98188714
822,1539021600,2018-10-08 11:00:00,6694.15995487,231.07698564,0.49518591,60.05049121,126.34774251,115.4234,0.2496034,183.7138617,11.06967
823,1539028800,2018-10-08 13:00:00,6688.0664353,231.40506,0.494599,59.909563,127.00000601,115.07066465,0.249,183.41413191,11.06369936
824,1539036000,2018-10-08 15:00:00,6674.06372622,230.34436874,0.4925101,59.91380267,126.438951,114.484335,0.24954649,183.41425001,11.05536781
825,1539043200,2018-10-08 17:00:00,6667.71764676,229.00797249,0.48549997,59.400216,128.908,114.0,0.24719188,182.0978909,10.966
826,1539050400,2018-10-08 19:00:00,6666.74584822,229.99999998,0.48762368,59.5,128.6257516,114.06634522,0.24606486,183.4574986,10.99996985
827,1539057600,2018-10-08 21:00:00,6665.6,230.50398003,0.4872321,59.6,128.59999959,114.504114,0.24803472,183.49999997,10.9603978
828,1539064800,2018-10-08 23:00:00,6670.09040144,230.6,0.48715043,59.43157791,128.5071948,114.5,0.247,181.84673703,10.966
829,1539072000,2018-10-09 01:00:00,6659.92284712,229.13,0.48178013,59.2,128.50719733,113.97316681,0.24636453,181.25000164,10.93888
830,1539079200,2018-10-09 03:00:00,6647.70942393,228.16996998,0.48251538,59.125047,128.08872293,114.27626329,0.24586396,181.25,10.93888
831,1539086400,2018-10-09 05:00:00,6615.0,227.4,0.47447602,58.6,126.12325401,114.0,0.24472389,180.00000001,10.91590459
832,1539093600,2018-10-09 07:00:00,6645.535,228.64942503,0.47725876,58.74263906,126.372965,114.104942,0.2461948,180.00000055,10.91
833,1539100800,2018-10-09 09:00:00,6644.76369073,228.37738997,0.47886322,58.87246003,125.90214801,113.71,0.24591643,181.9184,10.905
834,1539108000,2018-10-09 11:00:00,6664.4615185,229.0,0.47975,58.82306418,126.65890236,114.029567,0.24582766,181.5,10.98989
835,1539115200,2018-10-09 13:00:00,6654.71751284,228.16667013,0.47826889,58.585801,126.47535007,113.56900801,0.24680107,181.37777494,10.97387842
836,1539122400,2018-10-09 15:00:00,6654.91816418,228.65773041,0.48190825,59.1019,126.31186455,113.46187603,0.2464793,181.84607312,10.97106862
837,1539129600,2018-10-09 17:00:00,6638.5,227.13910002,0.47861396,58.5,126.08800705,113.1,0.24780326,180.5,10.88000002
838,1539136800,2018-10-09 19:00:00,6614.88980495,226.49855876,0.47472357,58.19319922,125.56388284,112.82182813,0.24635402,180.59447675,10.8735619
839,1539144000,2018-10-09 21:00:00,6549.06969197,225.11206875,0.4665,57.7473554,124.2421549,112.10000001,0.242475,178.01610651,10.77
840,1539151200,2018-10-09 23:00:00,6576.22094078,226.04406665,0.47102082,58.0284973,124.48430982,112.7658,0.24317348,178.38999893,10.80501888
841,1539158400,2018-10-10 01:00:00,6581.97340066,226.39539431,0.47017708,58.08967279,124.6755863,113.88,0.24429937,177.5774028,10.85256
842,1539165600,2018-10-10 03:00:00,6591.99999999,226.4,0.4718,58.144715,125.0,112.79632532,0.24431418,179.1335306,10.81
843,1539172800,2018-10-10 05:00:00,6606.78010009,226.94566562,0.47110001,58.01599531,125.32842238,112.86413101,0.244,178.5,10.86277
844,1539180000,2018-10-10 07:00:00,6596.00726031,225.61732,0.46722834,58.0331603,124.87382804,112.82688131,0.24230003,179.292125,10.87
845,1539187200,2018-10-10 09:00:00,6612.4538,226.6,0.46899999,58.33446321,125.05237816,113.22619601,0.24226447,180.59447675,10.93588998
846,1539194400,2018-10-10 11:00:00,6638.39999715,227.0,0.46835281,58.48938225,125.68039038,114.10494204,0.244,180.00000509,10.94
847,1539201600,2018-10-10 13:00:00,6620.12028862,226.84720997,0.46758446,58.32999995,124.4,114.17431742,0.2427,180.0,10.90002999
848,1539208800,2018-10-10 15:00:00,6630.2,226.75514976,0.46634322,58.37881,124.4,114.72733406,0.24216945,179.53413936,10.90254914
849,1539216000,2018-10-10 17:00:00,6367.30571667,208.0,0.43248083,53.83999963,117.168999,107.6963025,0.22371526,170.58966337,10.33885801
850,1539223200,2018-10-10 19:00:00,6340.8,206.0,0.42308616,53.42620439,116.262,103.5,0.22256941,171.3448959,10.06070596
851,1539230400,2018-10-10 21:00:00,6325.0,204.87396734,0.41760281,52.56380262,115.83743542,103.10799595,0.22059401,169.09334327,9.90100983
852,1539237600,2018-10-10 23:00:00,6301.0,200.51226706,0.41114469,52.23199997,113.11066976,102.6795971,0.21596667,164.67881908,9.99797002
853,1539244800,2018-10-11 01:00:00,6303.52717667,200.81937621,0.411,52.05088254,112.91396916,103.3876,0.216,164.49595942,9.95
854,1539252000,2018-10-11 03:00:00,6286.07793077,198.9,0.405,52.14014149,112.0115,103.47688879,0.21271656,163.01063381,9.8
855,1539259200,2018-10-11 05:00:00,6300.56,201.69236992,0.40588278,52.35441005,111.7,103.40678759,0.21491941,162.58855,9.84483122
856,1539266400,2018-10-11 07:00:00,6299.69968219,200.75271861,0.40778325,52.415563,112.433,103.84478572,0.2167,162.73611636,9.80123867
857,1539273600,2018-10-11 09:00:00,6313.18627,203.18452862,0.41190854,52.98985188,113.0904,105.71904792,0.221,163.35577063,9.86237308
858,1539280800,2018-10-11 11:00:00,6302.41154483,201.38922337,0.4089,52.632288,113.7840612,105.17443837,0.21950825,163.47605634,9.80677752
859,1539288000,2018-10-11 13:00:00,6301.82143925,199.67829999,0.40445464,52.63206101,113.76802525,103.40678759,0.21658203,162.47222327,9.82840909
860,1539295200,2018-10-11 15:00:00,6250.28449,191.752113,0.38314914,51.316628,109.1575,100.6,0.20625439,157.97229984,9.18379005
861,1539302400,2018-10-11 17:00:00,6276.99989998,194.346749,0.39399326,51.5,109.6,101.4975,0.21232325,154.09263415,9.31661999
862,1539309600,2018-10-11 19:00:00,6307.56477528,196.57657494,0.40271129,52.54921175,109.430731,102.50029999,0.2129868,155.38751999,9.422
863,1539316800,2018-10-11 21:00:00,6317.15204545,195.97061219,0.42315166,52.77705593,109.78999129,102.8468,0.21655961,157.8661304,9.53085467
864,1539324000,2018-10-11 23:00:00,6339.30905995,199.00000001,0.4321189,53.76538874,111.25674011,103.95620214,0.2187,163.10027542,9.66999828
865,1539331200,2018-10-12 01:00:00,6304.789,197.0,0.42260542,52.88751177,110.00557131,103.23256718,0.21664721,162.10467202,9.53958336
866,1539338400,2018-10-12 03:00:00,6307.55815827,197.07000006,0.42588585,52.85,109.45535515,102.7940936,0.21706623,158.0,9.53
867,1539345600,2018-10-12 05:00:00,6315.69961,197.76000003,0.4282252,53.87577847,109.57098176,103.71507473,0.21849931,158.96071077,9.59333402
868,1539352800,2018-10-12 07:00:00,6340.28938513,199.50561523,0.4339882,54.061137,110.32454301,104.38877193,0.22156959,160.9999563,9.62742734
869,1539360000,2018-10-12 09:00:00,6319.14403006,198.24999984,0.42500002,53.3279215,110.3245591,102.85,0.21760869,160.355001,9.52037603
870,1539367200,2018-10-12 11:00:00,6319.12612209,198.3467,0.42840645,53.69406545,110.84893077,102.86313837,0.21623191,159.06796007,9.54840289
871,1539374400,2018-10-12 13:00:00,6324.0,198.34038216,0.42839367,54.14004174,110.84893077,102.40711554,0.21651611,160.58994805,9.50110018
872,1539381600,2018-10-12 15:00:00,6304.11076323,197.2508,0.42249983,54.14000797,110.80643336,102.35069008,0.216,159.06800099,9.50110039
873,1539388800,2018-10-12 17:00:00,6316.12444361,198.77025049,0.42410229,54.35113334,111.4453019,103.36719223,0.21708189,160.26321919,9.65999983
874,1539396000,2018-10-12 19:00:00,6297.29993269,198.24116066,0.41840001,53.51827664,111.64191349,102.77377008,0.21666251,160.26321841,9.47325149
875,1539403200,2018-10-12 21:00:00,6318.79746342,199.5,0.42105821,53.7416914,111.29127401,103.11949596,0.21834756,159.47048151,9.55
876,1539410400,2018-10-12 23:00:00,6318.93896394,200.0,0.42126192,53.9,111.14955278,103.30653454,0.21792472,159.07308482,9.51000361
877,1539417600,2018-10-13 01:00:00,6325.30031335,201.72993999,0.42849818,54.56894582,111.44506912,103.80021211,0.2188,159.3053932,9.6000002
878,1539424800,2018-10-13 03:00:00,6324.80082921,201.53451315,0.42514145,54.350242,112.78264492,103.46542464,0.21799273,160.2632192,9.56187439
879,1539432000,2018-10-13 05:00:00,6313.44602383,200.24198,0.42238562,53.7,111.41499189,103.1032577,0.21827427,159.3053935,9.54600001
880,1539439200,2018-10-13 07:00:00,6330.0,201.23052302,0.422,54.1,111.54813436,103.62389799,0.21784778,160.26321599,9.62429901
881,1539446400,2018-10-13 09:00:00,6328.54384582,200.91023,0.41977369,54.1199019,111.54906891,103.94358972,0.21517414,160.26319829,9.59799999
882,1539453600,2018-10-13 11:00:00,6325.00470029,200.93224997,0.42067999,54.06494845,112.18555681,103.84409339,0.21500004,160.26321919,9.59
883,1539460800,2018-10-13 13:00:00,6320.33293421,200.39214004,0.42053593,53.95745492,111.73364114,103.21230419,0.2166954,159.56431241,9.61999999
884,1539468000,2018-10-13 15:00:00,6329.231245,201.22,0.42232725,54.11901818,112.13363377,103.99999999,0.21700665,162.51702859,9.61999743
885,1539475200,2018-10-13 17:00:00,6336.9999971,201.00438999,0.42276783,53.95952584,112.17862035,102.82773725,0.21595775,162.39602676,9.54612001
886,1539482400,2018-10-13 19:00:00,6362.51999824,201.59681015,0.42762647,53.89642459,111.43364114,103.69777697,0.217,162.50332557,9.65
887,1539489600,2018-10-13 21:00:00,6377.81580065,202.41085001,0.42598601,54.28,112.3365691,104.48843366,0.21791632,163.8767,9.72060291
888,1539496800,2018-10-13 23:00:00,6392.23470289,202.72378005,0.42830412,54.06110227,112.20589304,104.48843366,0.21859494,163.8789,9.69263073
889,1539504000,2018-10-14 01:00:00,6357.96132779,201.8,0.42325929,53.8501093,111.0,104.6688096,0.21723917,162.93083157,9.67812535
890,1539511200,2018-10-14 03:00:00,6356.3531367,201.7,0.424,53.79788213,111.04433385,104.00142917,0.21678371,163.12091859,9.61891162
891,1539518400,2018-10-14 05:00:00,6363.07506938,201.84000008,0.42420998,53.93120586,110.57587985,103.85564345,0.2171168,161.18499437,9.66
892,1539525600,2018-10-14 07:00:00,6379.99999969,202.13328895,0.42360515,54.11907328,111.319,104.0322,0.21710199,160.45834009,9.72444786
893,1539532800,2018-10-14 09:00:00,6389.21992144,202.1949998,0.42478125,53.79761021,111.749802,104.2185,0.21749601,162.01,9.72444637
894,1539540000,2018-10-14 11:00:00,6401.0,202.51293,0.42849848,54.00601512,111.76007605,104.43006956,0.2165,163.09099973,9.74012504
895,1539547200,2018-10-14 13:00:00,6361.08998998,199.26393,0.4225,52.888065,111.03591854,102.61390918,0.21432594,160.98123275,9.621613
896,1539554400,2018-10-14 15:00:00,6342.37193126,196.93521,0.40847768,52.4214913,109.22731439,101.4305756,0.21088455,157.7158207,9.47204814
897,1539561600,2018-10-14 17:00:00,6375.53444877,197.41669262,0.4136858,52.83499622,109.13503912,101.16000001,0.21278746,157.94093187,9.49958
898,1539568800,2018-10-14 19:00:00,6379.99999997,197.49994999,0.413517,52.73607259,108.86718482,101.24417662,0.21077509,158.41819999,9.44738085
899,1539576000,2018-10-14 21:00:00,6699.99999999,220.40757994,0.44973636,57.00867786,114.17131585,106.2,0.22448852,165.32948049,9.97076961
900,1539583200,2018-10-14 23:00:00,6870.94994611,217.35344228,0.46063077,56.87940039,115.62000006,109.14434676,0.23270833,169.50696345,9.90732727
901,1539590400,2018-10-15 01:00:00,6850.0,217.46488871,0.46449847,56.18083568,118.2,110.0,0.23452229,167.45715121,10.05461
902,1539597600,2018-10-15 03:00:00,6968.71961136,221.00000001,0.47057111,57.14841383,118.0,110.11707566,0.237,171.90849758,10.2
903,1539604800,2018-10-15 05:00:00,6954.20033983,218.54699991,0.4706683,57.56187778,118.26758597,110.51255047,0.23676017,168.5,10.15369328
904,1539612000,2018-10-15 07:00:00,6903.85596621,217.52557332,0.46009537,57.4760381,116.76838136,109.99999996,0.234,167.5,10.17076192
905,1539619200,2018-10-15 09:00:00,6882.0,215.7,0.45916513,57.21100001,116.0,109.34907853,0.23420618,166.57275076,10.10800001
906,1539626400,2018-10-15 11:00:00,6744.51600378,210.54299863,0.452,56.6885572,115.10000004,107.40268833,0.2262015,165.5615059,9.98735287
907,1539633600,2018-10-15 13:00:00,6660.44999997,209.71169728,0.45171849,55.45,113.9,107.89996348,0.224288,163.80405232,9.95830044
908,1539640800,2018-10-15 15:00:00,6750.0,214.38766239,0.46259087,56.26253657,114.53362816,110.214732,0.23,169.11397655,10.06145903
909,1539648000,2018-10-15 17:00:00,6718.9405316,212.24482497,0.45694581,55.92210697,113.5,109.04480075,0.229,166.74503379,9.999
910,1539655200,2018-10-15 19:00:00,6734.42167025,212.5,0.45911138,55.77285109,114.331094,110.40591073,0.22998348,169.16719529,10.01999999
911,1539662400,2018-10-15 21:00:00,6847.61317025,217.38138745,0.48254071,57.27398345,115.43199619,110.5126369,0.23250424,170.0,10.1
912,1539669600,2018-10-15 23:00:00,6825.38002965,216.38012491,0.47431693,56.71275636,115.5,110.2557,0.23240927,169.069975,10.03501256
913,1539676800,2018-10-16 01:00:00,6748.30722024,214.38927481,0.46687926,56.39,115.44776122,109.40517432,0.22915811,167.07797878,10.05443501
914,1539684000,2018-10-16 03:00:00,6794.69600168,215.08624369,0.47251335,56.73824168,115.39528918,109.75213842,0.23236223,167.15995317,10.04990554
915,1539691200,2018-10-16 05:00:00,6754.1664227,214.14299344,0.46858406,56.38976322,115.18873395,109.0,0.23003934,168.22834267,10.0
916,1539698400,2018-10-16 07:00:00,6725.0039766,214.14546807,0.46703564,55.9364179,114.67056437,109.48888269,0.23139313,166.617,9.96963701
917,1539705600,2018-10-16 09:00:00,6712.00000001,212.38577204,0.46992659,55.1158458,114.59842994,109.0,0.22884596,165.17,9.99761442
918,1539712800,2018-10-16 11:00:00,6740.05568932,213.26020567,0.4745,55.38860361,115.4767,109.65945882,0.23026052,165.4835056,9.99558676
919,1539720000,2018-10-16 13:00:00,6736.20804933,213.18,0.48115993,54.88086617,117.45071124,110.17522101,0.23695322,167.20245197,9.96499999
920,1539727200,2018-10-16 15:00:00,6758.7549257,215.49999995,0.48588888,55.6083,117.99999997,111.03475951,0.2370471,167.65998657,9.93911104
921,1539734400,2018-10-16 17:00:00,6752.57919913,215.5064775,0.48236463,55.5783,116.83505611,110.06698648,0.23779616,168.42717701,9.9888
922,1539741600,2018-10-16 19:00:00,6770.70060001,216.49999995,0.48376849,55.43260965,117.76199996,109.94200184,0.239,167.16491894,9.9888
923,1539748800,2018-10-16 21:00:00,6754.76360593,215.34619746,0.48925927,55.31000001,117.98286857,109.16150028,0.2427859,166.82439279,10.01050999
924,1539756000,2018-10-16 23:00:00,6753.50317687,214.5,0.48829381,55.31000001,117.56347856,109.0,0.241,166.95944805,9.96
925,1539763200,2018-10-17 01:00:00,6725.09648289,213.56666684,0.48634759,55.16586959,117.58063058,108.77695974,0.242095,167.31845998,9.93
926,1539770400,2018-10-17 03:00:00,6725.3186,212.55420426,0.4799966,54.6452055,115.50000003,108.6,0.24722,165.00000002,9.85000127
927,1539777600,2018-10-17 05:00:00,6718.10699996,212.20370754,0.47880418,54.84,116.30840933,108.43953654,0.24490001,165.01,9.9
928,1539784800,2018-10-17 07:00:00,6741.21876969,213.7,0.48290192,55.30469576,119.11089893,108.76173704,0.250749,167.00924069,10.11593433
929,1539792000,2018-10-17 09:00:00,6740.76915351,213.27999998,0.48485669,55.23,119.4,108.9714217,0.253,167.04889994,10.15465691
930,1539799200,2018-10-17 11:00:00,6722.4172165,213.37152037,0.48201657,55.0,121.63711837,108.8298709,0.24959446,167.04999994,10.08025414
931,1539806400,2018-10-17 13:00:00,6736.7769,211.93120016,0.48357787,54.92593963,121.05,109.81728382,0.2510345,163.69889145,10.14835121
932,1539813600,2018-10-17 15:00:00,6739.75026251,213.44278497,0.48438023,55.14754588,122.0,109.8,0.2492885,164.82331759,10.08183294
933,1539820800,2018-10-17 17:00:00,6743.42966184,212.72110001,0.48489547,55.38667586,122.61851898,109.8,0.25129908,164.44963653,10.1545132
934,1539828000,2018-10-17 19:00:00,6753.40681335,213.88590001,0.4898718,55.42513066,121.81749666,110.21962567,0.25139238,164.18168232,10.0663
935,1539835200,2018-10-17 21:00:00,6730.13444161,212.50000001,0.48499798,55.16541768,121.53012525,109.38079095,0.25012062,164.49015862,10.13190444
936,1539842400,2018-10-17 23:00:00,6736.81054884,213.70653655,0.48711115,55.01,124.44630658,110.0,0.24950001,164.4085994,10.01376671
937,1539849600,2018-10-18 01:00:00,6723.91718537,212.48669445,0.47908077,54.75714781,124.20206375,109.68503818,0.25360956,163.95519037,10.02722631
938,1539856800,2018-10-18 03:00:00,6718.33083395,211.42736791,0.47898744,54.55999999,124.04078666,109.50771445,0.24999929,164.10057507,9.98421013
939,1539864000,2018-10-18 05:00:00,6715.53498849,211.45935786,0.47724149,54.58567417,124.0,109.77705043,0.24933333,163.54415053,9.99337492
940,1539871200,2018-10-18 07:00:00,6700.0,209.7012,0.47560036,54.0,123.0,107.94708946,0.24453847,161.966805,9.922913
941,1539878400,2018-10-18 09:00:00,6646.02749848,206.14590218,0.46354378,53.59618096,120.81223918,105.48272348,0.23908712,159.58676229,9.84422089
942,1539885600,2018-10-18 11:00:00,6635.01654168,206.29510385,0.46662693,53.5786767,120.6110694,107.284,0.24082278,158.9565631,9.82911942
943,1539892800,2018-10-18 13:00:00,6596.16342017,205.30382431,0.4611135,53.07283674,120.08927424,104.77792297,0.23854178,157.91893762,9.77
944,1539900000,2018-10-18 15:00:00,6610.0,206.47150371,0.46833206,53.651,120.79244379,105.8611,0.2463907,157.78529903,9.81337721
945,1539907200,2018-10-18 17:00:00,6602.42849314,205.5,0.46517643,53.40660008,120.48408896,106.258,0.24489,157.0,9.7563916
946,1539914400,2018-10-18 19:00:00,6613.16253214,206.43140234,0.46713958,53.34984845,119.11390524,107.3162,0.24350159,157.00001204,9.80971497
947,1539921600,2018-10-18 21:00:00,6592.40765065,204.55000029,0.46082025,53.53794646,118.7605,106.45142992,0.2408072,157.38872154,9.79087612
948,1539928800,2018-10-18 23:00:00,6580.549536,204.8,0.46000011,53.36734732,118.7605,106.32361463,0.23974828,156.55051709,9.75004029
949,1539936000,2018-10-19 01:00:00,6596.16807356,206.3133956,0.4648447,54.0089,118.97965141,106.33,0.24462326,157.20874122,9.74249748
950,1539943200,2018-10-19 03:00:00,6589.45611808,206.05000002,0.46148255,53.89951722,120.0,106.33,0.24351864,156.13572169,9.71791614
951,1539950400,2018-10-19 05:00:00,6581.08174474,206.13776771,0.46133929,54.2199,119.21027252,106.30050643,0.24411422,156.724809,9.71035925
952,1539957600,2018-10-19 07:00:00,6571.1135067,205.61750062,0.459232,53.90447119,119.30424245,105.951785,0.24693264,156.56830577,9.81313184
953,1539964800,2018-10-19 09:00:00,6568.37952501,206.2999998,0.46119288,54.17573979,119.96435094,106.51281258,0.24991004,155.9790741,9.76908414
954,1539972000,2018-10-19 11:00:00,6558.83272523,205.41115102,0.46299283,54.00520981,121.991,105.21081572,0.2489945,156.35872145,9.75956126
955,1539979200,2018-10-19 13:00:00,6541.26003066,205.04946912,0.46223892,53.90778221,121.42280406,105.01838435,0.25327589,155.08833048,9.73757488
956,1539986400,2018-10-19 15:00:00,6528.13706268,204.7341061,0.461,53.75,121.28500353,105.01838435,0.25001993,155.09142928,9.76620817
957,1539993600,2018-10-19 17:00:00,6546.60371009,205.61750002,0.47092048,53.69327257,121.4936416,105.73284919,0.25032135,155.87180112,9.74075603
958,1540000800,2018-10-19 19:00:00,6537.18326896,206.25369998,0.46521122,53.75,121.97937587,105.47257801,0.25032135,157.16960001,9.71129545
959,1540008000,2018-10-19 21:00:00,6547.03874927,206.37390007,0.4686253,53.74999999,121.999,105.34658507,0.25022728,156.30517054,9.78134933
960,1540015200,2018-10-19 23:00:00,6580.0,208.00000004,0.46998252,54.39999992,125.0,106.9966215,0.25042009,158.438,9.85
961,1540022400,2018-10-20 01:00:00,6583.06967349,208.42084774,0.4685548,54.0409365,124.3500999,105.87214175,0.25315896,159.93,9.8288
962,1540029600,2018-10-20 03:00:00,6599.99999999,208.45084791,0.46936066,54.0,125.29880589,105.92974104,0.2575,157.92130213,9.80026779
963,1540036800,2018-10-20 05:00:00,6612.45265692,208.9990753,0.4701804,54.30542999,127.19669911,106.111217,0.25747851,156.53481517,9.84369238
964,1540044000,2018-10-20 07:00:00,6575.93655768,207.72287983,0.46610101,53.98715597,125.8472635,106.79311951,0.25443986,156.46646961,9.85335983
965,1540051200,2018-10-20 09:00:00,6583.28957633,207.84999998,0.46719278,53.84689262,126.976242,106.99186287,0.25229733,157.2,9.79097437
966,1540058400,2018-10-20 11:00:00,6584.78771014,208.11,0.46705546,54.434562,127.12597503,106.77423079,0.2505,157.01825638,9.78038246
967,1540065600,2018-10-20 13:00:00,6588.68226278,208.707354,0.46931215,54.27956102,126.969216,106.06822562,0.25193402,157.04924406,9.82515935
968,1540072800,2018-10-20 15:00:00,6592.93784549,208.394035,0.46832917,54.395652,127.0,105.97256731,0.25095,158.16848998,9.81509988
969,1540080000,2018-10-20 17:00:00,6628.02,210.50000005,0.4721028,54.56056892,126.90722734,106.82082231,0.255,158.38871431,9.84235101
970,1540087200,2018-10-20 19:00:00,6621.27602553,209.71205126,0.47044966,54.49625264,126.62835692,106.6,0.25401861,158.4097472,9.86370941
971,1540094400,2018-10-20 21:00:00,6618.08877041,210.01439998,0.47019801,54.16367599,126.44661457,107.11999161,0.25372578,157.97168767,9.84155825
972,1540101600,2018-10-20 23:00:00,6626.92841642,210.09639972,0.47184515,54.11669975,126.66223655,107.53499999,0.2514142,158.74705991,9.92804163
973,1540108800,2018-10-21 01:00:00,6625.00001819,210.16099961,0.47169532,54.380379,126.64,107.53496691,0.25210533,158.20000091,9.89
974,1540116000,2018-10-21 03:00:00,6624.4632154,209.18419199,0.46864917,54.0,126.39240896,107.76359753,0.25,158.82355694,9.81510479
975,1540123200,2018-10-21 05:00:00,6637.64060293,209.98214853,0.47062082,54.27682369,125.99673041,108.5933,0.2521,158.70642,9.84513257
976,1540130400,2018-10-21 07:00:00,6643.40479758,210.31413852,0.47,54.38075747,127.85930743,108.37736383,0.2515,158.9183,9.88
977,1540137600,2018-10-21 09:00:00,6637.08101278,208.89074993,0.46947515,54.16903911,127.86500638,107.10680254,0.24917583,158.2608,9.81511911
978,1540144800,2018-10-21 11:00:00,6631.99999965,208.60245675,0.46750001,54.11333641,127.64010473,107.21299167,0.24793702,158.2608,9.81509989
979,1540152000,2018-10-21 13:00:00,6629.1427253,208.60245662,0.46830385,54.15230059,127.25818349,107.71683186,0.249166,158.4015333,9.82674237
980,1540159200,2018-10-21 15:00:00,6592.24579599,207.22286927,0.46475892,53.7,126.4122124,106.95265666,0.2482837,157.27222931,9.77538708
981,1540166400,2018-10-21 17:00:00,6605.21174998,208.15199997,0.46544922,53.7629,126.50982397,106.75377563,0.25109225,155.72827001,9.82990911
982,1540173600,2018-10-21 19:00:00,6601.0,207.86889996,0.46274825,53.53798354,125.70194765,107.34120381,0.25048355,156.50126759,9.79
983,1540180800,2018-10-21 21:00:00,6618.6657403,208.19,0.46683241,53.84962094,126.42668924,107.04670377,0.25004,157.23156,9.84146583
984,1540188000,2018-10-21 23:00:00,6621.99999996,207.9017672,0.46417728,53.75312722,125.9154228,107.127,0.24885588,156.465,9.80326415
985,1540195200,2018-10-22 01:00:00,6590.44316027,207.2,0.4620507,53.61835128,124.5001,106.68951774,0.24841309,155.40628723,9.78
986,1540202400,2018-10-22 03:00:00,6596.81116,207.90114999,0.46249065,53.591,123.77,106.91680583,0.2470007,156.17350331,10.25
987,1540209600,2018-10-22 05:00:00,6577.35268375,206.41695,0.4594,53.12795628,123.54236799,106.32510797,0.245,155.33561795,10.09000038
988,1540216800,2018-10-22 07:00:00,6570.49992,206.16457,0.46074196,53.09227542,123.06774081,106.3493747,0.24492137,155.37725386,10.11766445
989,1540224000,2018-10-22 09:00:00,6576.52850011,206.28768,0.46163176,53.07531202,125.25532405,106.46003976,0.24599401,154.94418236,10.1229083
990,1540231200,2018-10-22 11:00:00,6561.0,205.86504,0.45856204,53.00038683,123.7310015,106.01583201,0.24393252,153.6985375,10.13089757
991,1540238400,2018-10-22 13:00:00,6578.70235769,206.60559614,0.4602811,53.26319772,124.001,106.68822945,0.24599344,154.13233,10.13100001
992,1540245600,2018-10-22 15:00:00,6581.55485034,206.44782,0.46211583,53.26283054,123.95968325,107.902,0.24752899,153.6171347,10.18
993,1540252800,2018-10-22 17:00:00,6595.29823506,206.99169014,0.46387097,53.07830009,123.961001,107.9,0.2513662,155.00304494,10.222
994,1540260000,2018-10-22 19:00:00,6574.56537031,205.83586909,0.45892771,52.90742487,123.610015,108.4,0.25000014,155.8059,10.12900011
995,1540267200,2018-10-22 21:00:00,6585.0,206.25906,0.46001434,53.1,123.93872199,108.16213453,0.25000016,156.30999999,10.09776879
996,1540274400,2018-10-22 23:00:00,6574.88465,205.87794,0.45790122,52.97261564,124.615,108.95599463,0.2497306,156.30999999,10.06000016
997,1540281600,2018-10-23 01:00:00,6553.82918123,204.51955001,0.453,52.85442746,123.110015,110.67706165,0.2475,155.63267179,9.99999999
998,1540288800,2018-10-23 03:00:00,6540.1,203.31604501,0.44963751,52.89511859,122.001,109.95648207,0.24524132,154.50000003,9.98801809
999,1540296000,2018-10-23 05:00:00,6570.03509513,204.37759001,0.45124134,53.59059996,122.49852119,109.83124217,0.245867,154.8546701,10.02942592
1000,1540303200,2018-10-23 07:00:00,6560.63432123,203.68837,0.44904148,53.2,121.521,109.01875003,0.24584974,154.5705948,10.01686162
1001,1540310400,2018-10-23 09:00:00,6562.54371,204.45471,0.44677707,53.0130931,121.10202887,108.82970502,0.2462,154.797,9.95
1002,1540317600,2018-10-23 11:00:00,6571.70791401,206.16843001,0.454441,53.332113,122.225695,110.61707647,0.24596429,155.33482118,9.98836345
1003,1540324800,2018-10-23 13:00:00,6555.65975,206.30181,0.47100462,53.489099,122.6397507,110.91271648,0.24394497,155.5322502,9.93181574
1004,1540332000,2018-10-23 15:00:00,6556.15443792,205.89707,0.47063081,53.5,122.49990473,110.99,0.246222,155.24210001,9.92162
1005,1540339200,2018-10-23 17:00:00,6569.39265997,206.47938,0.47118726,53.35691742,121.8085794,110.03463169,0.2456589,157.0,10.01
1006,1540346400,2018-10-23 19:00:00,6584.92999508,206.91500396,0.47199999,53.5895,122.73259991,110.03463165,0.24545162,158.0,10.00976863
1007,1540353600,2018-10-23 21:00:00,6613.58999999,207.43524,0.47489955,53.7,123.13623458,110.0,0.24785187,161.13172864,9.97918375
1008,1540360800,2018-10-23 23:00:00,6604.45016671,207.4401565,0.47274294,53.17464588,123.21209904,110.18392663,0.24614564,159.88742661,9.97918336
